event_id,lat,lon,timestamp,case_count,region,country,year,month
43506,21.19,106.06,2008-04-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,4
43507,21.19,106.06,2008-05-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,5
43508,21.19,106.06,2008-06-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,6
43509,21.19,106.06,2008-07-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,7
43510,21.19,106.06,2008-08-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,8
43511,21.19,106.06,2008-09-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,9
43512,21.19,106.06,2008-10-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,10
43513,21.19,106.06,2008-11-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,11
43514,21.19,106.06,2008-12-01,0,"VIET NAM, BAC NINH",VIET NAM,2008,12
43515,21.19,106.06,2009-01-01,0,"VIET NAM, BAC NINH",VIET NAM,2009,1
43516,21.19,106.06,2009-02-01,0,"VIET NAM, BAC NINH",VIET NAM,2009,2
43517,21.19,106.06,2009-03-01,0,"VIET NAM, BAC NINH",VIET NAM,2009,3
43518,21.19,106.06,2009-04-01,0,"VIET NAM, BAC NINH",VIET NAM,2009,4
43519,21.19,106.06,2009-05-01,0,"VIET NAM, BAC NINH",VIET NAM,2009,5
43520,21.19,106.06,2009-06-01,0,"VIET NAM, BAC NINH",VIET NAM,2009,6
43521,21.19,106.06,2009-07-01,0,"VIET NAM, BAC NINH",VIET NAM,2009,7
43522,21.19,106.06,2009-08-01,9,"VIET NAM, BAC NINH",VIET NAM,2009,8
43523,21.19,106.06,2009-09-01,12,"VIET NAM, BAC NINH",VIET NAM,2009,9
43524,21.19,106.06,2009-10-01,138,"VIET NAM, BAC NINH",VIET NAM,2009,10
43525,21.19,106.06,2009-11-01,0,"VIET NAM, BAC NINH",VIET NAM,2009,11
43526,21.19,106.06,2009-12-01,22,"VIET NAM, BAC NINH",VIET NAM,2009,12
43527,21.19,106.06,2010-01-01,0,"VIET NAM, BAC NINH",VIET NAM,2010,1
43528,21.19,106.06,2010-02-01,0,"VIET NAM, BAC NINH",VIET NAM,2010,2
43529,21.19,106.06,2010-03-01,0,"VIET NAM, BAC NINH",VIET NAM,2010,3
43530,21.19,106.06,2010-04-01,0,"VIET NAM, BAC NINH",VIET NAM,2010,4
43531,21.19,106.06,2010-05-01,0,"VIET NAM, BAC NINH",VIET NAM,2010,5
43532,21.19,106.06,2010-06-01,0,"VIET NAM, BAC NINH",VIET NAM,2010,6
43533,21.19,106.06,2010-07-01,263,"VIET NAM, BAC NINH",VIET NAM,2010,7
43534,21.19,106.06,2010-08-01,190,"VIET NAM, BAC NINH",VIET NAM,2010,8
43535,21.19,106.06,2010-09-01,401,"VIET NAM, BAC NINH",VIET NAM,2010,9
43536,21.19,106.06,2010-10-01,79,"VIET NAM, BAC NINH",VIET NAM,2010,10
43537,21.19,106.06,2010-11-01,0,"VIET NAM, BAC NINH",VIET NAM,2010,11
43538,21.19,106.06,2010-12-01,0,"VIET NAM, BAC NINH",VIET NAM,2010,12
43539,10.24,106.38,1994-02-01,66,"VIET NAM, BEN TRE",VIET NAM,1994,2
43540,10.24,106.38,1994-03-01,12,"VIET NAM, BEN TRE",VIET NAM,1994,3
43541,10.24,106.38,1994-04-01,23,"VIET NAM, BEN TRE",VIET NAM,1994,4
43542,10.24,106.38,1994-05-01,19,"VIET NAM, BEN TRE",VIET NAM,1994,5
43543,10.24,106.38,1994-06-01,79,"VIET NAM, BEN TRE",VIET NAM,1994,6
43544,10.24,106.38,1994-09-01,523,"VIET NAM, BEN TRE",VIET NAM,1994,9
43545,10.24,106.38,1994-10-01,521,"VIET NAM, BEN TRE",VIET NAM,1994,10
43546,10.24,106.38,1994-11-01,472,"VIET NAM, BEN TRE",VIET NAM,1994,11
43547,10.24,106.38,1994-12-01,295,"VIET NAM, BEN TRE",VIET NAM,1994,12
43548,10.24,106.38,1995-01-01,235,"VIET NAM, BEN TRE",VIET NAM,1995,1
43549,10.24,106.38,1995-02-01,141,"VIET NAM, BEN TRE",VIET NAM,1995,2
43550,10.24,106.38,1995-03-01,116,"VIET NAM, BEN TRE",VIET NAM,1995,3
43551,10.24,106.38,1995-04-01,75,"VIET NAM, BEN TRE",VIET NAM,1995,4
43552,10.24,106.38,1995-05-01,103,"VIET NAM, BEN TRE",VIET NAM,1995,5
43553,10.24,106.38,1995-06-01,164,"VIET NAM, BEN TRE",VIET NAM,1995,6
43554,10.24,106.38,1995-07-01,590,"VIET NAM, BEN TRE",VIET NAM,1995,7
43555,10.24,106.38,1995-08-01,1675,"VIET NAM, BEN TRE",VIET NAM,1995,8
43556,10.24,106.38,1995-09-01,1773,"VIET NAM, BEN TRE",VIET NAM,1995,9
43557,10.24,106.38,1995-10-01,1213,"VIET NAM, BEN TRE",VIET NAM,1995,10
43558,10.24,106.38,1995-11-01,896,"VIET NAM, BEN TRE",VIET NAM,1995,11
43559,10.24,106.38,1995-12-01,757,"VIET NAM, BEN TRE",VIET NAM,1995,12
43560,10.24,106.38,1996-01-01,275,"VIET NAM, BEN TRE",VIET NAM,1996,1
43561,10.24,106.38,1996-02-01,96,"VIET NAM, BEN TRE",VIET NAM,1996,2
43562,10.24,106.38,1996-03-01,96,"VIET NAM, BEN TRE",VIET NAM,1996,3
43563,10.24,106.38,1996-04-01,130,"VIET NAM, BEN TRE",VIET NAM,1996,4
43564,10.24,106.38,1996-05-01,186,"VIET NAM, BEN TRE",VIET NAM,1996,5
43565,10.24,106.38,1996-06-01,395,"VIET NAM, BEN TRE",VIET NAM,1996,6
43566,10.24,106.38,1996-07-01,562,"VIET NAM, BEN TRE",VIET NAM,1996,7
43567,10.24,106.38,1996-08-01,435,"VIET NAM, BEN TRE",VIET NAM,1996,8
43568,10.24,106.38,1996-09-01,304,"VIET NAM, BEN TRE",VIET NAM,1996,9
43569,10.24,106.38,1996-10-01,271,"VIET NAM, BEN TRE",VIET NAM,1996,10
43570,10.24,106.38,1996-11-01,421,"VIET NAM, BEN TRE",VIET NAM,1996,11
43571,10.24,106.38,1996-12-01,277,"VIET NAM, BEN TRE",VIET NAM,1996,12
43572,10.24,106.38,1997-01-01,252,"VIET NAM, BEN TRE",VIET NAM,1997,1
43573,10.24,106.38,1997-02-01,35,"VIET NAM, BEN TRE",VIET NAM,1997,2
43574,10.24,106.38,1997-03-01,136,"VIET NAM, BEN TRE",VIET NAM,1997,3
43575,10.24,106.38,1997-04-01,28,"VIET NAM, BEN TRE",VIET NAM,1997,4
43576,10.24,106.38,1997-05-01,94,"VIET NAM, BEN TRE",VIET NAM,1997,5
43577,10.24,106.38,1997-06-01,62,"VIET NAM, BEN TRE",VIET NAM,1997,6
43578,10.24,106.38,1997-07-01,393,"VIET NAM, BEN TRE",VIET NAM,1997,7
43579,10.24,106.38,1997-08-01,126,"VIET NAM, BEN TRE",VIET NAM,1997,8
43580,10.24,106.38,1997-09-01,893,"VIET NAM, BEN TRE",VIET NAM,1997,9
43581,10.24,106.38,1997-10-01,1225,"VIET NAM, BEN TRE",VIET NAM,1997,10
43582,10.24,106.38,1997-11-01,937,"VIET NAM, BEN TRE",VIET NAM,1997,11
43583,10.24,106.38,1997-12-01,899,"VIET NAM, BEN TRE",VIET NAM,1997,12
43584,10.24,106.38,1998-01-01,548,"VIET NAM, BEN TRE",VIET NAM,1998,1
43585,10.24,106.38,1998-02-01,356,"VIET NAM, BEN TRE",VIET NAM,1998,2
43586,10.24,106.38,1998-03-01,248,"VIET NAM, BEN TRE",VIET NAM,1998,3
43587,10.24,106.38,1998-04-01,549,"VIET NAM, BEN TRE",VIET NAM,1998,4
43588,10.24,106.38,1998-05-01,887,"VIET NAM, BEN TRE",VIET NAM,1998,5
43589,10.24,106.38,1998-06-01,1882,"VIET NAM, BEN TRE",VIET NAM,1998,6
43590,10.24,106.38,1998-07-01,5716,"VIET NAM, BEN TRE",VIET NAM,1998,7
43591,10.24,106.38,1998-08-01,7265,"VIET NAM, BEN TRE",VIET NAM,1998,8
43592,10.24,106.38,1998-09-01,4065,"VIET NAM, BEN TRE",VIET NAM,1998,9
43593,10.24,106.38,1998-10-01,1590,"VIET NAM, BEN TRE",VIET NAM,1998,10
43594,10.24,106.38,1998-11-01,1005,"VIET NAM, BEN TRE",VIET NAM,1998,11
43595,10.24,106.38,1998-12-01,451,"VIET NAM, BEN TRE",VIET NAM,1998,12
43596,10.24,106.38,1999-01-01,269,"VIET NAM, BEN TRE",VIET NAM,1999,1
43597,10.24,106.38,1999-02-01,102,"VIET NAM, BEN TRE",VIET NAM,1999,2
43598,10.24,106.38,1999-03-01,100,"VIET NAM, BEN TRE",VIET NAM,1999,3
43599,10.24,106.38,1999-04-01,145,"VIET NAM, BEN TRE",VIET NAM,1999,4
43600,10.24,106.38,1999-05-01,193,"VIET NAM, BEN TRE",VIET NAM,1999,5
43601,10.24,106.38,1999-06-01,83,"VIET NAM, BEN TRE",VIET NAM,1999,6
43602,10.24,106.38,1999-07-01,59,"VIET NAM, BEN TRE",VIET NAM,1999,7
43603,10.24,106.38,1999-08-01,41,"VIET NAM, BEN TRE",VIET NAM,1999,8
43604,10.24,106.38,1999-09-01,85,"VIET NAM, BEN TRE",VIET NAM,1999,9
43605,10.24,106.38,1999-10-01,121,"VIET NAM, BEN TRE",VIET NAM,1999,10
43606,10.24,106.38,1999-11-01,106,"VIET NAM, BEN TRE",VIET NAM,1999,11
43607,10.24,106.38,1999-12-01,71,"VIET NAM, BEN TRE",VIET NAM,1999,12
43608,10.24,106.38,2000-01-01,75,"VIET NAM, BEN TRE",VIET NAM,2000,1
43609,10.24,106.38,2000-02-01,63,"VIET NAM, BEN TRE",VIET NAM,2000,2
43610,10.24,106.38,2000-03-01,82,"VIET NAM, BEN TRE",VIET NAM,2000,3
43611,10.24,106.38,2000-04-01,128,"VIET NAM, BEN TRE",VIET NAM,2000,4
43612,10.24,106.38,2000-05-01,251,"VIET NAM, BEN TRE",VIET NAM,2000,5
43613,10.24,106.38,2000-06-01,106,"VIET NAM, BEN TRE",VIET NAM,2000,6
43614,10.24,106.38,2000-07-01,66,"VIET NAM, BEN TRE",VIET NAM,2000,7
43615,10.24,106.38,2000-08-01,91,"VIET NAM, BEN TRE",VIET NAM,2000,8
43616,10.24,106.38,2000-09-01,74,"VIET NAM, BEN TRE",VIET NAM,2000,9
43617,10.24,106.38,2000-10-01,93,"VIET NAM, BEN TRE",VIET NAM,2000,10
43618,10.24,106.38,2000-11-01,137,"VIET NAM, BEN TRE",VIET NAM,2000,11
43619,10.24,106.38,2000-12-01,119,"VIET NAM, BEN TRE",VIET NAM,2000,12
43620,10.24,106.38,2001-01-01,190,"VIET NAM, BEN TRE",VIET NAM,2001,1
43621,10.24,106.38,2001-02-01,143,"VIET NAM, BEN TRE",VIET NAM,2001,2
43622,10.24,106.38,2001-03-01,103,"VIET NAM, BEN TRE",VIET NAM,2001,3
43623,10.24,106.38,2001-04-01,162,"VIET NAM, BEN TRE",VIET NAM,2001,4
43624,10.24,106.38,2001-05-01,200,"VIET NAM, BEN TRE",VIET NAM,2001,5
43625,10.24,106.38,2001-06-01,416,"VIET NAM, BEN TRE",VIET NAM,2001,6
43626,10.24,106.38,2001-07-01,596,"VIET NAM, BEN TRE",VIET NAM,2001,7
43627,10.24,106.38,2001-08-01,544,"VIET NAM, BEN TRE",VIET NAM,2001,8
43628,10.24,106.38,2001-09-01,510,"VIET NAM, BEN TRE",VIET NAM,2001,9
43629,10.24,106.38,2001-10-01,391,"VIET NAM, BEN TRE",VIET NAM,2001,10
43630,10.24,106.38,2001-11-01,272,"VIET NAM, BEN TRE",VIET NAM,2001,11
43631,10.24,106.38,2001-12-01,136,"VIET NAM, BEN TRE",VIET NAM,2001,12
43632,10.24,106.38,2002-01-01,93,"VIET NAM, BEN TRE",VIET NAM,2002,1
43633,10.24,106.38,2002-02-01,40,"VIET NAM, BEN TRE",VIET NAM,2002,2
43634,10.24,106.38,2002-03-01,17,"VIET NAM, BEN TRE",VIET NAM,2002,3
43635,10.24,106.38,2002-04-01,35,"VIET NAM, BEN TRE",VIET NAM,2002,4
43636,10.24,106.38,2002-05-01,56,"VIET NAM, BEN TRE",VIET NAM,2002,5
43637,10.24,106.38,2002-06-01,115,"VIET NAM, BEN TRE",VIET NAM,2002,6
43638,10.24,106.38,2002-07-01,380,"VIET NAM, BEN TRE",VIET NAM,2002,7
43639,10.24,106.38,2002-08-01,331,"VIET NAM, BEN TRE",VIET NAM,2002,8
43640,10.24,106.38,2002-09-01,407,"VIET NAM, BEN TRE",VIET NAM,2002,9
43641,10.24,106.38,2002-10-01,703,"VIET NAM, BEN TRE",VIET NAM,2002,10
43642,10.24,106.38,2002-11-01,507,"VIET NAM, BEN TRE",VIET NAM,2002,11
43643,10.24,106.38,2002-12-01,275,"VIET NAM, BEN TRE",VIET NAM,2002,12
43644,10.24,106.38,2003-01-01,178,"VIET NAM, BEN TRE",VIET NAM,2003,1
43645,10.24,106.38,2003-02-01,100,"VIET NAM, BEN TRE",VIET NAM,2003,2
43646,10.24,106.38,2003-03-01,106,"VIET NAM, BEN TRE",VIET NAM,2003,3
43647,10.24,106.38,2003-04-01,154,"VIET NAM, BEN TRE",VIET NAM,2003,4
43648,10.24,106.38,2003-05-01,140,"VIET NAM, BEN TRE",VIET NAM,2003,5
43649,10.24,106.38,2003-06-01,209,"VIET NAM, BEN TRE",VIET NAM,2003,6
43650,10.24,106.38,2003-07-01,309,"VIET NAM, BEN TRE",VIET NAM,2003,7
43651,10.24,106.38,2003-08-01,287,"VIET NAM, BEN TRE",VIET NAM,2003,8
43652,10.24,106.38,2003-09-01,266,"VIET NAM, BEN TRE",VIET NAM,2003,9
43653,10.24,106.38,2003-10-01,207,"VIET NAM, BEN TRE",VIET NAM,2003,10
43654,10.24,106.38,2003-11-01,170,"VIET NAM, BEN TRE",VIET NAM,2003,11
43655,10.24,106.38,2003-12-01,133,"VIET NAM, BEN TRE",VIET NAM,2003,12
43656,10.24,106.38,2004-01-01,58,"VIET NAM, BEN TRE",VIET NAM,2004,1
43657,10.24,106.38,2004-02-01,45,"VIET NAM, BEN TRE",VIET NAM,2004,2
43658,10.24,106.38,2004-03-01,79,"VIET NAM, BEN TRE",VIET NAM,2004,3
43659,10.24,106.38,2004-04-01,271,"VIET NAM, BEN TRE",VIET NAM,2004,4
43660,10.24,106.38,2004-05-01,529,"VIET NAM, BEN TRE",VIET NAM,2004,5
43661,10.24,106.38,2004-06-01,901,"VIET NAM, BEN TRE",VIET NAM,2004,6
43662,10.24,106.38,2004-07-01,1504,"VIET NAM, BEN TRE",VIET NAM,2004,7
43663,10.24,106.38,2004-08-01,999,"VIET NAM, BEN TRE",VIET NAM,2004,8
43664,10.24,106.38,2004-09-01,575,"VIET NAM, BEN TRE",VIET NAM,2004,9
43665,10.24,106.38,2004-10-01,350,"VIET NAM, BEN TRE",VIET NAM,2004,10
43666,10.24,106.38,2004-11-01,268,"VIET NAM, BEN TRE",VIET NAM,2004,11
43667,10.24,106.38,2004-12-01,189,"VIET NAM, BEN TRE",VIET NAM,2004,12
43668,10.24,106.38,2005-01-01,131,"VIET NAM, BEN TRE",VIET NAM,2005,1
43669,10.24,106.38,2005-02-01,109,"VIET NAM, BEN TRE",VIET NAM,2005,2
43670,10.24,106.38,2005-03-01,137,"VIET NAM, BEN TRE",VIET NAM,2005,3
43671,10.24,106.38,2005-04-01,103,"VIET NAM, BEN TRE",VIET NAM,2005,4
43672,10.24,106.38,2005-05-01,145,"VIET NAM, BEN TRE",VIET NAM,2005,5
43673,10.24,106.38,2005-06-01,270,"VIET NAM, BEN TRE",VIET NAM,2005,6
43674,10.24,106.38,2005-07-01,469,"VIET NAM, BEN TRE",VIET NAM,2005,7
43675,10.24,106.38,2005-08-01,475,"VIET NAM, BEN TRE",VIET NAM,2005,8
43676,10.24,106.38,2005-09-01,496,"VIET NAM, BEN TRE",VIET NAM,2005,9
43677,10.24,106.38,2005-10-01,392,"VIET NAM, BEN TRE",VIET NAM,2005,10
43678,10.24,106.38,2005-11-01,380,"VIET NAM, BEN TRE",VIET NAM,2005,11
43679,10.24,106.38,2005-12-01,240,"VIET NAM, BEN TRE",VIET NAM,2005,12
43680,10.24,106.38,2006-01-01,163,"VIET NAM, BEN TRE",VIET NAM,2006,1
43681,10.24,106.38,2006-02-01,78,"VIET NAM, BEN TRE",VIET NAM,2006,2
43682,10.24,106.38,2006-03-01,76,"VIET NAM, BEN TRE",VIET NAM,2006,3
43683,10.24,106.38,2006-04-01,109,"VIET NAM, BEN TRE",VIET NAM,2006,4
43684,10.24,106.38,2006-05-01,189,"VIET NAM, BEN TRE",VIET NAM,2006,5
43685,10.24,106.38,2006-06-01,389,"VIET NAM, BEN TRE",VIET NAM,2006,6
43686,10.24,106.38,2006-07-01,441,"VIET NAM, BEN TRE",VIET NAM,2006,7
43687,10.24,106.38,2006-08-01,297,"VIET NAM, BEN TRE",VIET NAM,2006,8
43688,10.24,106.38,2006-09-01,274,"VIET NAM, BEN TRE",VIET NAM,2006,9
43689,10.24,106.38,2006-10-01,215,"VIET NAM, BEN TRE",VIET NAM,2006,10
43690,10.24,106.38,2006-11-01,256,"VIET NAM, BEN TRE",VIET NAM,2006,11
43691,10.24,106.38,2006-12-01,157,"VIET NAM, BEN TRE",VIET NAM,2006,12
43692,10.24,106.38,2007-01-01,152,"VIET NAM, BEN TRE",VIET NAM,2007,1
43693,10.24,106.38,2007-02-01,80,"VIET NAM, BEN TRE",VIET NAM,2007,2
43694,10.24,106.38,2007-03-01,103,"VIET NAM, BEN TRE",VIET NAM,2007,3
43695,10.24,106.38,2007-04-01,186,"VIET NAM, BEN TRE",VIET NAM,2007,4
43696,10.24,106.38,2007-05-01,271,"VIET NAM, BEN TRE",VIET NAM,2007,5
43697,10.24,106.38,2007-06-01,1022,"VIET NAM, BEN TRE",VIET NAM,2007,6
43698,10.24,106.38,2007-07-01,1583,"VIET NAM, BEN TRE",VIET NAM,2007,7
43699,10.24,106.38,2007-08-01,910,"VIET NAM, BEN TRE",VIET NAM,2007,8
43700,10.24,106.38,2007-09-01,902,"VIET NAM, BEN TRE",VIET NAM,2007,9
43701,10.24,106.38,2007-10-01,614,"VIET NAM, BEN TRE",VIET NAM,2007,10
43702,10.24,106.38,2007-11-01,371,"VIET NAM, BEN TRE",VIET NAM,2007,11
43703,10.24,106.38,2007-12-01,256,"VIET NAM, BEN TRE",VIET NAM,2007,12
43704,10.24,106.38,2008-01-01,150,"VIET NAM, BEN TRE",VIET NAM,2008,1
43705,10.24,106.38,2008-02-01,109,"VIET NAM, BEN TRE",VIET NAM,2008,2
43706,10.24,106.38,2008-03-01,88,"VIET NAM, BEN TRE",VIET NAM,2008,3
43707,10.24,106.38,2008-04-01,148,"VIET NAM, BEN TRE",VIET NAM,2008,4
43708,10.24,106.38,2008-05-01,174,"VIET NAM, BEN TRE",VIET NAM,2008,5
43709,10.24,106.38,2008-06-01,410,"VIET NAM, BEN TRE",VIET NAM,2008,6
43710,10.24,106.38,2008-07-01,639,"VIET NAM, BEN TRE",VIET NAM,2008,7
43711,10.24,106.38,2008-08-01,697,"VIET NAM, BEN TRE",VIET NAM,2008,8
43712,10.24,106.38,2008-09-01,805,"VIET NAM, BEN TRE",VIET NAM,2008,9
43713,10.24,106.38,2008-10-01,640,"VIET NAM, BEN TRE",VIET NAM,2008,10
43714,10.24,106.38,2008-11-01,487,"VIET NAM, BEN TRE",VIET NAM,2008,11
43715,10.24,106.38,2008-12-01,333,"VIET NAM, BEN TRE",VIET NAM,2008,12
43716,10.24,106.38,2009-01-01,197,"VIET NAM, BEN TRE",VIET NAM,2009,1
43717,10.24,106.38,2009-02-01,247,"VIET NAM, BEN TRE",VIET NAM,2009,2
43718,10.24,106.38,2009-03-01,168,"VIET NAM, BEN TRE",VIET NAM,2009,3
43719,10.24,106.38,2009-04-01,187,"VIET NAM, BEN TRE",VIET NAM,2009,4
43720,10.24,106.38,2009-05-01,326,"VIET NAM, BEN TRE",VIET NAM,2009,5
43721,10.24,106.38,2009-06-01,526,"VIET NAM, BEN TRE",VIET NAM,2009,6
43722,10.24,106.38,2009-07-01,848,"VIET NAM, BEN TRE",VIET NAM,2009,7
43723,10.24,106.38,2009-08-01,793,"VIET NAM, BEN TRE",VIET NAM,2009,8
43724,10.24,106.38,2009-09-01,628,"VIET NAM, BEN TRE",VIET NAM,2009,9
43725,10.24,106.38,2009-10-01,419,"VIET NAM, BEN TRE",VIET NAM,2009,10
43726,10.24,106.38,2009-11-01,262,"VIET NAM, BEN TRE",VIET NAM,2009,11
43727,10.24,106.38,2009-12-01,159,"VIET NAM, BEN TRE",VIET NAM,2009,12
43728,10.24,106.38,2010-01-01,54,"VIET NAM, BEN TRE",VIET NAM,2010,1
43729,10.24,106.38,2010-02-01,13,"VIET NAM, BEN TRE",VIET NAM,2010,2
43730,10.24,106.38,2010-03-01,29,"VIET NAM, BEN TRE",VIET NAM,2010,3
43731,10.24,106.38,2010-04-01,13,"VIET NAM, BEN TRE",VIET NAM,2010,4
43732,10.24,106.38,2010-05-01,14,"VIET NAM, BEN TRE",VIET NAM,2010,5
43733,10.24,106.38,2010-06-01,12,"VIET NAM, BEN TRE",VIET NAM,2010,6
43734,10.24,106.38,2010-07-01,32,"VIET NAM, BEN TRE",VIET NAM,2010,7
43735,10.24,106.38,2010-08-01,63,"VIET NAM, BEN TRE",VIET NAM,2010,8
43736,10.24,106.38,2010-09-01,63,"VIET NAM, BEN TRE",VIET NAM,2010,9
43737,10.24,106.38,2010-10-01,82,"VIET NAM, BEN TRE",VIET NAM,2010,10
43738,10.24,106.38,2010-11-01,62,"VIET NAM, BEN TRE",VIET NAM,2010,11
43739,10.24,106.38,2010-12-01,67,"VIET NAM, BEN TRE",VIET NAM,2010,12
43740,13.78,109.09,1994-02-01,12,"VIET NAM, BINH DINH",VIET NAM,1994,2
43741,13.78,109.09,1994-03-01,12,"VIET NAM, BINH DINH",VIET NAM,1994,3
43742,13.78,109.09,1994-04-01,15,"VIET NAM, BINH DINH",VIET NAM,1994,4
43743,13.78,109.09,1994-05-01,15,"VIET NAM, BINH DINH",VIET NAM,1994,5
43744,13.78,109.09,1994-06-01,45,"VIET NAM, BINH DINH",VIET NAM,1994,6
43745,13.78,109.09,1994-07-01,43,"VIET NAM, BINH DINH",VIET NAM,1994,7
43746,13.78,109.09,1994-09-01,48,"VIET NAM, BINH DINH",VIET NAM,1994,9
43747,13.78,109.09,1994-10-01,152,"VIET NAM, BINH DINH",VIET NAM,1994,10
43748,13.78,109.09,1994-11-01,92,"VIET NAM, BINH DINH",VIET NAM,1994,11
43749,13.78,109.09,1994-12-01,94,"VIET NAM, BINH DINH",VIET NAM,1994,12
43750,13.78,109.09,1995-01-01,20,"VIET NAM, BINH DINH",VIET NAM,1995,1
43751,13.78,109.09,1995-02-01,19,"VIET NAM, BINH DINH",VIET NAM,1995,2
43752,13.78,109.09,1995-03-01,51,"VIET NAM, BINH DINH",VIET NAM,1995,3
43753,13.78,109.09,1995-04-01,42,"VIET NAM, BINH DINH",VIET NAM,1995,4
43754,13.78,109.09,1995-05-01,152,"VIET NAM, BINH DINH",VIET NAM,1995,5
43755,13.78,109.09,1995-06-01,209,"VIET NAM, BINH DINH",VIET NAM,1995,6
43756,13.78,109.09,1995-07-01,207,"VIET NAM, BINH DINH",VIET NAM,1995,7
43757,13.78,109.09,1995-08-01,69,"VIET NAM, BINH DINH",VIET NAM,1995,8
43758,13.78,109.09,1995-09-01,127,"VIET NAM, BINH DINH",VIET NAM,1995,9
43759,13.78,109.09,1995-10-01,110,"VIET NAM, BINH DINH",VIET NAM,1995,10
43760,13.78,109.09,1995-11-01,216,"VIET NAM, BINH DINH",VIET NAM,1995,11
43761,13.78,109.09,1995-12-01,713,"VIET NAM, BINH DINH",VIET NAM,1995,12
43762,13.78,109.09,1996-01-01,59,"VIET NAM, BINH DINH",VIET NAM,1996,1
43763,13.78,109.09,1996-02-01,21,"VIET NAM, BINH DINH",VIET NAM,1996,2
43764,13.78,109.09,1996-03-01,43,"VIET NAM, BINH DINH",VIET NAM,1996,3
43765,13.78,109.09,1996-04-01,57,"VIET NAM, BINH DINH",VIET NAM,1996,4
43766,13.78,109.09,1996-05-01,59,"VIET NAM, BINH DINH",VIET NAM,1996,5
43767,13.78,109.09,1996-06-01,202,"VIET NAM, BINH DINH",VIET NAM,1996,6
43768,13.78,109.09,1996-07-01,168,"VIET NAM, BINH DINH",VIET NAM,1996,7
43769,13.78,109.09,1996-08-01,110,"VIET NAM, BINH DINH",VIET NAM,1996,8
43770,13.78,109.09,1996-09-01,288,"VIET NAM, BINH DINH",VIET NAM,1996,9
43771,13.78,109.09,1996-10-01,206,"VIET NAM, BINH DINH",VIET NAM,1996,10
43772,13.78,109.09,1996-11-01,499,"VIET NAM, BINH DINH",VIET NAM,1996,11
43773,13.78,109.09,1996-12-01,326,"VIET NAM, BINH DINH",VIET NAM,1996,12
43774,13.78,109.09,1997-01-01,153,"VIET NAM, BINH DINH",VIET NAM,1997,1
43775,13.78,109.09,1997-02-01,73,"VIET NAM, BINH DINH",VIET NAM,1997,2
43776,13.78,109.09,1997-03-01,467,"VIET NAM, BINH DINH",VIET NAM,1997,3
43777,13.78,109.09,1997-04-01,46,"VIET NAM, BINH DINH",VIET NAM,1997,4
43778,13.78,109.09,1997-05-01,49,"VIET NAM, BINH DINH",VIET NAM,1997,5
43779,13.78,109.09,1997-06-01,64,"VIET NAM, BINH DINH",VIET NAM,1997,6
43780,13.78,109.09,1997-07-01,84,"VIET NAM, BINH DINH",VIET NAM,1997,7
43781,13.78,109.09,1997-08-01,119,"VIET NAM, BINH DINH",VIET NAM,1997,8
43782,13.78,109.09,1997-09-01,2,"VIET NAM, BINH DINH",VIET NAM,1997,9
43783,13.78,109.09,1997-10-01,149,"VIET NAM, BINH DINH",VIET NAM,1997,10
43784,13.78,109.09,1997-11-01,150,"VIET NAM, BINH DINH",VIET NAM,1997,11
43785,13.78,109.09,1997-12-01,216,"VIET NAM, BINH DINH",VIET NAM,1997,12
43786,13.78,109.09,1998-01-01,218,"VIET NAM, BINH DINH",VIET NAM,1998,1
43787,13.78,109.09,1998-02-01,68,"VIET NAM, BINH DINH",VIET NAM,1998,2
43788,13.78,109.09,1998-03-01,124,"VIET NAM, BINH DINH",VIET NAM,1998,3
43789,13.78,109.09,1998-04-01,140,"VIET NAM, BINH DINH",VIET NAM,1998,4
43790,13.78,109.09,1998-05-01,341,"VIET NAM, BINH DINH",VIET NAM,1998,5
43791,13.78,109.09,1998-06-01,503,"VIET NAM, BINH DINH",VIET NAM,1998,6
43792,13.78,109.09,1998-07-01,741,"VIET NAM, BINH DINH",VIET NAM,1998,7
43793,13.78,109.09,1998-08-01,905,"VIET NAM, BINH DINH",VIET NAM,1998,8
43794,13.78,109.09,1998-09-01,604,"VIET NAM, BINH DINH",VIET NAM,1998,9
43795,13.78,109.09,1998-10-01,1065,"VIET NAM, BINH DINH",VIET NAM,1998,10
43796,13.78,109.09,1998-11-01,514,"VIET NAM, BINH DINH",VIET NAM,1998,11
43797,13.78,109.09,1998-12-01,33,"VIET NAM, BINH DINH",VIET NAM,1998,12
43798,13.78,109.09,1999-01-01,41,"VIET NAM, BINH DINH",VIET NAM,1999,1
43799,13.78,109.09,1999-02-01,78,"VIET NAM, BINH DINH",VIET NAM,1999,2
43800,13.78,109.09,1999-03-01,136,"VIET NAM, BINH DINH",VIET NAM,1999,3
43801,13.78,109.09,1999-04-01,122,"VIET NAM, BINH DINH",VIET NAM,1999,4
43802,13.78,109.09,1999-05-01,146,"VIET NAM, BINH DINH",VIET NAM,1999,5
